100012,wake,30,2019-04-20T01:13:30.000,shortData
100012,wake,690,2019-04-20T01:20:30.000,data
100012,light,1740,2019-04-20T01:32:00.000,data
100012,wake,30,2019-04-20T01:37:30.000,shortData
100012,wake,180,2019-04-20T01:41:00.000,shortData
100012,wake,150,2019-04-20T01:45:30.000,shortData
100012,wake,90,2019-04-20T01:49:30.000,shortData
100012,wake,30,2019-04-20T01:56:30.000,shortData
100012,wake,360,2019-04-20T02:01:00.000,data
100012,light,30,2019-04-20T02:07:00.000,data
100012,rem,420,2019-04-20T02:07:30.000,data
100012,wake,90,2019-04-20T02:13:00.000,shortData
100012,light,2010,2019-04-20T02:14:30.000,data
100012,wake,60,2019-04-20T02:17:00.000,shortData
100012,wake,150,2019-04-20T02:21:00.000,shortData
100012,wake,30,2019-04-20T02:37:00.000,shortData
100012,deep,420,2019-04-20T02:48:00.000,data
100012,wake,60,2019-04-20T02:54:00.000,shortData
100012,light,540,2019-04-20T02:55:00.000,data
100012,wake,30,2019-04-20T02:57:30.000,shortData
100012,deep,810,2019-04-20T03:04:00.000,data
100012,wake,60,2019-04-20T03:16:30.000,shortData
100012,light,600,2019-04-20T03:17:30.000,data
100012,wake,90,2019-04-20T03:22:00.000,shortData
100012,rem,1950,2019-04-20T03:27:30.000,data
100012,wake,420,2019-04-20T04:00:00.000,data
100012,light,1500,2019-04-20T04:07:00.000,data
100012,rem,390,2019-04-20T04:32:00.000,data
100012,light,1110,2019-04-20T04:38:30.000,data
100012,rem,1020,2019-04-20T04:57:00.000,data
100012,wake,30,2019-04-20T05:02:00.000,shortData
100012,light,2280,2019-04-20T05:14:00.000,data
100012,wake,30,2019-04-20T05:16:30.000,shortData
100012,wake,30,2019-04-20T05:20:00.000,shortData
100012,wake,30,2019-04-20T05:27:00.000,shortData
100012,wake,30,2019-04-20T05:34:00.000,shortData
100012,wake,60,2019-04-20T05:38:00.000,shortData
100012,rem,510,2019-04-20T05:52:00.000,data
100012,light,30,2019-04-20T06:00:30.000,data
100012,wake,480,2019-04-20T06:01:00.000,data
100012,light,150,2019-04-20T06:09:00.000,data
100012,wake,30,2019-04-20T23:51:00.000,shortData
100012,light,10170,2019-04-20T23:51:30.000,data
100012,wake,30,2019-04-20T23:55:30.000,shortData
100012,FITBIT Sleep,385,2019-04-21,NA
100012,wake,30,2019-04-21T00:01:00.000,shortData
